StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,age,gender,ethnicity,education,comments,PROLIFIC_PID,0.AdviseeID,0.Estimate,0.Performance,0.Gender,0.Treatment,1.AdviseeID,1.Estimate,1.Performance,1.Gender,1.Treatment,2.AdviseeID,2.Estimate,2.Performance,2.Gender,2.Treatment,3.AdviseeID,3.Estimate,3.Performance,3.Gender,3.Treatment,4.AdviseeID,4.Estimate,4.Performance,4.Gender,4.Treatment,5.AdviseeID,5.Estimate,5.Performance,5.Gender,5.Treatment,6.AdviseeID,6.Estimate,6.Performance,6.Gender,6.Treatment,7.AdviseeID,7.Estimate,7.Performance,7.Gender,7.Treatment,8.AdviseeID,8.Estimate,8.Performance,8.Gender,8.Treatment,9.AdviseeID,9.Estimate,9.Performance,9.Gender,9.Treatment,Condition
2023-12-06 07:36:21,2023-12-06 07:38:37,IP Address,71.7.106.79,100,135,True,2023-12-06 07:38:37,R_2wzqLZMbMcVLOvQ,,,,,30.0035,-82.3828,anonymous,EN,I agree to participate.,6525783e89e2d3698ee553a6,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),62,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6525783e89e2d3698ee553a6,60bc2284cfc4b7c2ab9cacdb,1,3,Female,High,63ea54cae81a2baf10a14930,2,2,Female,High,60ff1981688229d1e3eb43e9,2,3,Female,Low,5f3bc91327d97393a0c56178,5,8,Male,Low,5f0d529c9df050769b81e18f,2,4,Male,High,604fc38a4de8e6e1e0e0ea7b,1,3,Female,Low,5ab3fc4b5f01000001cb07e2,9,8,Male,Low,59048309c4ef1300011b1085,3,4,Female,Low,5d4c7ac3e8ec490018b0050d,1,5,Female,Low,6550ecb81d9826a9f131c5a3,8,7,Female,Low,None
2023-12-06 07:36:37,2023-12-06 07:39:48,IP Address,132.198.9.255,100,191,True,2023-12-06 07:39:49,R_CkqESxkZJ2RlVPr,,,,,44.4829,-73.2253,anonymous,EN,I agree to participate.,6039b3699649cf4b48cd3d12,High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),20,Female,White or Caucasian,"Some college, but no degree",,6039b3699649cf4b48cd3d12,654b78eb297a98723e6247cb,6,7,Male,Low,63bde9862392eebaf64770c2,5,7,Male,Low,656c8e0fdcacc13a8f17c968,7,8,Female,High,64226a9ac7739618beeee60d,8,8,Male,High,64527892acde0fbd392a41d6,4,3,Female,High,5c0fcccc1f6f150001487111,1,4,Female,High,63db74b49b4a80525a557a61,8,6,Male,High,646774e0f86825ab62c37581,6,8,Male,High,56e6a66af6ed900006a5867c,8,9,Male,High,5e06f13e39bcde0a29c39a13,2,3,Female,High,None
2023-12-06 07:39:31,2023-12-06 07:41:27,IP Address,128.255.158.20,100,116,True,2023-12-06 07:41:28,R_1eIskUNmDzo8YGR,,,,,41.6344,-91.5054,anonymous,EN,I agree to participate.,5f1f9c1e6342c31c5c9ebe0a,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),27,Female,Asian,Bachelor’s degree,,5f1f9c1e6342c31c5c9ebe0a,63d808ea16057197cc58cf6d,8,9,Male,Low,6555f3f23d4f8420c0f1fd50,6,3,Female,Low,63d7a6a997f03198526a1941,4,6,Male,Low,605ff0746397c26c436b88af,7,4,Female,High,64226a9ac7739618beeee60d,8,8,Male,High,54847f1cfdf99b07b28f22f9,6,2,Male,High,5c830a66d6a4d0000164097d,8,10,Male,Low,652becadf20dbdfe37b610a9,2,3,Male,Low,651af447dcee6525fe0ac08f,3,4,Female,Low,580cab86b869700001d71628,2,1,Female,High,E
2023-12-06 07:42:37,2023-12-06 07:43:55,IP Address,172.59.122.174,100,77,True,2023-12-06 07:43:56,R_3gTmaoKGKHIfhI0,,,,,35.4234,-97.5232,anonymous,EN,I agree to participate.,652907b8e505cfbfff4d26f4,High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),70,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,652907b8e505cfbfff4d26f4,58d069219dbe3f0001258793,2,3,Male,Low,60ff1981688229d1e3eb43e9,2,3,Female,Low,63bf8a649931574320e98357,7,10,Male,High,6554dc99bf5ebccc0672be3d,4,4,Male,High,6132542039ead71f30971bd6,1,2,Male,Low,6517faa30cadd3291661b119,9,8,Male,Low,59c41e340c5fc800011940f3,4,2,Male,High,5be08e69610cba000151f1f7,3,7,Male,Low,5ddee8912e6c77e798b5882f,5,3,Male,High,5bdfb648484288000130dad0,2,4,Male,Low,None
2023-12-06 07:35:58,2023-12-06 07:45:24,IP Address,172.56.68.238,100,566,True,2023-12-06 07:45:25,R_9pKU5iMhTTNyDzb,,,,,33.7485,-84.3871,anonymous,EN,I agree to participate.,6566ec0177e0f618f5c9caf1,High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),50,Male,Black or African American,Bachelor’s degree,was nice,6566ec0177e0f618f5c9caf1,604397dd75ab0c367e5f2604,8,8,Male,Low,5f11f98efbaf2b0ef855ec6b,7,9,Female,High,63e534e8ae837950bc60d88b,4,4,Male,Low,580cab86b869700001d71628,2,1,Female,High,6501f7c274092e1270832a17,1,3,Male,High,6559147a65618b0217721344,3,5,Female,Low,5bf0b1ecaf38d100016bd609,5,5,Male,High,6511b9f6748229dc3a8fa69d,4,4,Male,Low,655f96e689f922fe983fed35,6,9,Female,High,652fcdc57cc2ae3b4731184b,2,2,Male,Low,E
2023-12-06 07:41:14,2023-12-06 07:45:54,IP Address,173.24.147.5,100,279,True,2023-12-06 07:45:55,R_ysTZJ2e9Q5JNYCR,,,,,35.6208,-117.6732,anonymous,EN,I agree to participate.,656d3b09c8af2fd6f04e1939,High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),55,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,656d3b09c8af2fd6f04e1939,56e6a66af6ed900006a5867c,8,9,Male,High,56fa002e8425ef000b3a4276,4,8,Male,High,655e418cd0a6130a864d7d56,7,9,Male,Low,5f11f98efbaf2b0ef855ec6b,7,9,Female,High,65632f635e9a86ae42bf51eb,1,4,Female,High,5cd6c1197b871a0001b13589,2,1,Female,Low,5df9b4122b12bd7153e68e2b,8,8,Male,Low,615deb85c655c2768d2b5caa,3,4,Male,Low,604fe822b095421e07e3f93e,10,10,Male,Low,614e2b2bd900d5f91096ac12,9,10,Male,High,E
2023-12-06 07:46:57,2023-12-06 07:49:32,IP Address,74.135.5.227,100,155,True,2023-12-06 07:49:33,R_eMaOqHu6DzcZ3Kp,,,,,39.9914,-83.0034,anonymous,EN,I agree to participate.,63e658da6acc6617ef835a97,High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),38,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63e658da6acc6617ef835a97,654837a00511efc35646b9ca,9,10,Male,High,6550ecb81d9826a9f131c5a3,8,7,Female,Low,65551c78282878272cdc2102,5,4,Female,High,61084cf97f6981fb1f90683e,4,7,Female,Low,628277d1d5efc2ba7e3f96ed,2,3,Male,High,5e8533ea660027000945d9bf,6,9,Male,Low,5fefefa4c9707d3516361c9c,6,3,Female,Low,61310db855a32fc69c440550,3,4,Female,Low,653a9c57c974283419bba454,7,5,Male,Low,655c9eb6350be3de2c9f155e,3,3,Female,High,E
2023-12-06 07:46:30,2023-12-06 07:49:57,IP Address,73.17.215.201,100,206,True,2023-12-06 07:49:58,R_2ZTyCchAjMt2Ha6,,,,,41.7933,-72.7385,anonymous,EN,I agree to participate.,5fd662c6c8fe6f54b49e854d,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),24,Other,White or Caucasian,High school diploma or GED,,5fd662c6c8fe6f54b49e854d,63ea54cae81a2baf10a14930,2,2,Female,High,5de831cad4995d000c5fb540,5,3,Male,High,6555f3f23d4f8420c0f1fd50,6,3,Female,Low,63d7a6a997f03198526a1941,4,6,Male,Low,5c0fcccc1f6f150001487111,1,4,Female,High,5ab3fc4b5f01000001cb07e2,9,8,Male,Low,605ff0746397c26c436b88af,7,4,Female,High,62728f0c68b9ecf571a2dbd4,2,3,Male,Low,64526f6b0fc7549fcabe5242,2,1,Female,High,6511b9f6748229dc3a8fa69d,4,4,Male,Low,None
2023-12-06 07:49:00,2023-12-06 07:51:17,IP Address,63.119.166.98,100,136,True,2023-12-06 07:51:18,R_3Pt3ln6A0r3v8Db,,,,,42.3491,-71.5431,anonymous,EN,I agree to participate.,5b55215ce689060001c8b3cc,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),32,Male,White or Caucasian,Bachelor’s degree,,5b55215ce689060001c8b3cc,628e0063fa56e316da2a71cb,7,4,Male,High,5a69f41df10cdb0001b10329,3,2,Male,Low,5fb84d9d8a35c11bd4896a47,2,4,Female,High,59894fbbda239a0001fb8e16,1,4,Female,High,629186f7e2f20297ead170be,8,6,Male,High,5f6f738fef894f0dbf9839f8,9,10,Male,High,64527892acde0fbd392a41d6,4,3,Female,High,655f96e689f922fe983fed35,6,9,Female,High,63d808ea16057197cc58cf6d,8,9,Male,Low,6276044d01f3dab873d5b0a5,5,3,Male,Low,None
2023-12-06 07:50:15,2023-12-06 07:51:22,IP Address,73.35.91.210,100,66,True,2023-12-06 07:51:22,R_1rqSklvs4d7GZjB,,,,,29.797,-81.9884,anonymous,EN,I agree to participate.,5ad806b27ef172000161c7f1,Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),31,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5ad806b27ef172000161c7f1,5fb84d9d8a35c11bd4896a47,2,4,Female,High,6108649840bf2b927ef3905c,7,8,Male,Low,63bde9862392eebaf64770c2,5,7,Male,Low,6132542039ead71f30971bd6,1,2,Male,Low,65313ce1f99d9a35b6e90a7f,7,9,Female,Low,65551c78282878272cdc2102,5,4,Female,High,5c0fcccc1f6f150001487111,1,4,Female,High,623484b9a279762ab4c8b6dc,4,3,Female,High,6550ecb81d9826a9f131c5a3,8,7,Female,Low,651752412b1f19fef16f6902,3,3,Male,High,E
2023-12-06 07:49:12,2023-12-06 07:51:39,IP Address,140.186.119.105,100,147,True,2023-12-06 07:51:40,R_2zl8aVzHDdioXZC,,,,,47.8977,-97.0394,anonymous,EN,I agree to participate.,5dd6f563270f44688d3cd745,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),61,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5dd6f563270f44688d3cd745,6163abe84640981d685a57f2,4,2,Male,Low,59048309c4ef1300011b1085,3,4,Female,Low,63db74b49b4a80525a557a61,8,6,Male,High,6548f960db60a00d76e92695,4,5,Male,Low,65313ce1f99d9a35b6e90a7f,7,9,Female,Low,5e06f13e39bcde0a29c39a13,2,3,Female,High,64d544908cc0899c470c9516,3,3,Male,Low,56d39b96da2aaa000dab6178,6,8,Male,Low,570758d5374137000fbb68cd,5,5,Female,High,614f3a020b0f8d857c3d5cad,5,9,Female,Low,E
2023-12-06 07:49:50,2023-12-06 07:51:48,IP Address,67.44.224.55,100,118,True,2023-12-06 07:51:49,R_31AtyiHYxw9XzTr,,,,,32.7797,-96.8022,anonymous,EN,I agree to participate.,5b29528dfdb21100019163cf,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),34,Male,White or Caucasian,Bachelor’s degree,,5b29528dfdb21100019163cf,654e3c8cc3afc7374425fe78,2,7,Male,Low,628f572a2d1304a34b9e1a37,2,3,Male,Low,5b0d1b8e444cef0001ca66ac,2,6,Female,Low,6559147a65618b0217721344,3,5,Female,Low,631e3ba1714b8e7f8fe9338d,7,5,Male,Low,655e0d7ac83749e58a3dfc09,3,3,Female,High,6234d77291179c1badffad36,5,3,Male,Low,655ff28a070d42d4bc67f4c9,9,8,Male,High,604397dd75ab0c367e5f2604,8,8,Male,Low,5f123d2f9926a1193a114e68,1,3,Female,Low,None
2023-12-06 07:45:23,2023-12-06 07:51:50,IP Address,75.233.23.182,100,387,True,2023-12-06 07:51:51,R_2duy14Kc9BKorVg,,,,,33.4917,-111.9837,anonymous,EN,I agree to participate.,656d3b9cfd66d9bd07b59f3e,High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),54,Male,Black or African American,Bachelor’s degree,,656d3b9cfd66d9bd07b59f3e,63d404c998ba54d608329c33,7,8,Male,High,656c8e0fdcacc13a8f17c968,7,8,Female,High,6563507a7389aac2354b8a31,3,7,Female,Low,63bde9862392eebaf64770c2,5,7,Male,Low,5c0727ff1d461400012b61ee,3,3,Female,High,5dd9f0e719eecb97dfab7b48,4,4,Male,High,6501f7c274092e1270832a17,1,3,Male,High,652bfb72d177004179b96ff4,8,9,Male,High,623484b9a279762ab4c8b6dc,4,3,Female,High,5fb08ec5ddc19949a58f5a4f,2,3,Female,Low,E
2023-12-06 07:50:37,2023-12-06 07:52:24,IP Address,98.233.95.92,100,106,True,2023-12-06 07:52:24,R_1kGsUvHDf9z6lBb,,,,,38.9208,-77.036,anonymous,EN,I agree to participate.,5aadcaf1e1546900019af287,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),46,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5aadcaf1e1546900019af287,5df9b4122b12bd7153e68e2b,8,8,Male,Low,5be0fb420d5adc0001d6d5b7,2,3,Male,High,652becadf20dbdfe37b610a9,2,3,Male,Low,5ef9e7a8e1d3567a48fa1154,6,7,Male,Low,655f96e689f922fe983fed35,6,9,Female,High,63d7a6a997f03198526a1941,4,6,Male,Low,6501f7c274092e1270832a17,1,3,Male,High,63d404c998ba54d608329c33,7,8,Male,High,64226a9ac7739618beeee60d,8,8,Male,High,5fefefa4c9707d3516361c9c,6,3,Female,Low,None
2023-12-06 07:48:39,2023-12-06 07:52:32,IP Address,69.80.69.114,100,233,True,2023-12-06 07:52:33,R_39la9BRjfAXSgLv,,,,,27.3269,-82.5433,anonymous,EN,I agree to participate.,6316289006d05033d54a350e,Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),53,Male,White or Caucasian,"Some college, but no degree",,6316289006d05033d54a350e,60bc2284cfc4b7c2ab9cacdb,1,3,Female,High,5f3bc91327d97393a0c56178,5,8,Male,Low,5f0d529c9df050769b81e18f,2,4,Male,High,57ab3f8321e5a50001562cd3,3,5,Male,Low,650b695bf3b3d34f9c461926,6,7,Female,Low,58ae37d8e6afe00001d36ac9,9,9,Male,Low,654b78eb297a98723e6247cb,6,7,Male,Low,63e40cde6487028afe7bec5d,3,2,Male,Low,646774e0f86825ab62c37581,6,8,Male,High,5e27868c5cbbcc0b3599574b,4,8,Male,Low,E
2023-12-06 07:50:01,2023-12-06 07:52:55,IP Address,8.40.51.88,100,174,True,2023-12-06 07:52:56,R_3EKC5vTvT8akETy,,,,,36.3752,-81.4893,anonymous,EN,I agree to participate.,5c2baa2af24aeb00015e3ae1,High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),35,Female,White or Caucasian,Bachelor’s degree,,5c2baa2af24aeb00015e3ae1,654650713282e9e8d26d0b86,9,9,Male,High,5d4c7ac3e8ec490018b0050d,1,5,Female,Low,614e7ad7ff5a0d785d5e550a,10,9,Male,High,5ef9e7a8e1d3567a48fa1154,6,7,Male,Low,5700616b8a49c7000d0c73ad,2,6,Female,High,641640ace28d2bb30c45c595,9,9,Male,Low,55a29659fdf99b5ff49937d3,4,2,Female,High,604fc38a4de8e6e1e0e0ea7b,1,3,Female,Low,5e8533ea660027000945d9bf,6,9,Male,Low,6511b9f6748229dc3a8fa69d,4,4,Male,Low,None
2023-12-06 07:51:25,2023-12-06 07:53:04,IP Address,206.174.109.208,100,99,True,2023-12-06 07:53:05,R_1CmtliwnCf6S5OP,,,,,64.8544,-147.8469,anonymous,EN,I agree to participate.,60df2a387184bf25da3ae6a2,Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),38,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,60df2a387184bf25da3ae6a2,64d544908cc0899c470c9516,3,3,Male,Low,652bfb72d177004179b96ff4,8,9,Male,High,5de831cad4995d000c5fb540,5,3,Male,High,604397dd75ab0c367e5f2604,8,8,Male,Low,64526f6b0fc7549fcabe5242,2,1,Female,High,5d4c7ac3e8ec490018b0050d,1,5,Female,Low,6163abe84640981d685a57f2,4,2,Male,Low,5bf0b1ecaf38d100016bd609,5,5,Male,High,54847f1cfdf99b07b28f22f9,6,2,Male,High,5b0d1b8e444cef0001ca66ac,2,6,Female,Low,None
2023-12-06 07:50:21,2023-12-06 07:53:16,IP Address,74.78.170.10,100,174,True,2023-12-06 07:53:17,R_1gvaEDGhHTUsKjH,,,,,44.54,-70.5627,anonymous,EN,I agree to participate.,656746930fb49202b761490e,Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),34,Male,White or Caucasian,High school diploma or GED,,656746930fb49202b761490e,5a69f41df10cdb0001b10329,3,2,Male,Low,604fe822b095421e07e3f93e,10,10,Male,Low,60ff1981688229d1e3eb43e9,2,3,Female,Low,570758d5374137000fbb68cd,5,5,Female,High,63c18301a31679d3e3e39101,2,6,Female,High,5be08e69610cba000151f1f7,3,7,Male,Low,655c9eb6350be3de2c9f155e,3,3,Female,High,580cab86b869700001d71628,2,1,Female,High,654650713282e9e8d26d0b86,9,9,Male,High,56e6a66af6ed900006a5867c,8,9,Male,High,E
2023-12-06 07:50:46,2023-12-06 07:53:30,IP Address,108.29.130.233,100,164,True,2023-12-06 07:53:31,R_1GKCtMCVkc44Ibs,,,,,40.6327,-73.6333,anonymous,EN,I agree to participate.,60c7bc36af69b16e42b2c915,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),26,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,60c7bc36af69b16e42b2c915,63bf8a649931574320e98357,7,10,Male,High,55a29659fdf99b5ff49937d3,4,2,Female,High,64527892acde0fbd392a41d6,4,3,Female,High,5ddee8912e6c77e798b5882f,5,3,Male,High,5ab3fc4b5f01000001cb07e2,9,8,Male,Low,6555f3f23d4f8420c0f1fd50,6,3,Female,Low,56fa002e8425ef000b3a4276,4,8,Male,High,652fcdc57cc2ae3b4731184b,2,2,Male,Low,58d069219dbe3f0001258793,2,3,Male,Low,6234d77291179c1badffad36,5,3,Male,Low,E
2023-12-06 07:52:40,2023-12-06 07:54:04,IP Address,172.59.122.174,100,84,True,2023-12-06 07:54:05,R_1gLKwHAgzwR1VAs,,,,,35.4234,-97.5232,anonymous,EN,I agree to participate.,655a9262b721bc008ddc8e8c,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),66,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,655a9262b721bc008ddc8e8c,6563507a7389aac2354b8a31,3,7,Female,Low,656c8e0fdcacc13a8f17c968,7,8,Female,High,6554dc99bf5ebccc0672be3d,4,4,Male,High,5dd9f0e719eecb97dfab7b48,4,4,Male,High,5fe508e86079e12a8a3b2427,8,8,Male,Low,5cd6c1197b871a0001b13589,2,1,Female,Low,5fb08ec5ddc19949a58f5a4f,2,3,Female,Low,5f6f738fef894f0dbf9839f8,9,10,Male,High,63ea54cae81a2baf10a14930,2,2,Female,High,653a9c57c974283419bba454,7,5,Male,Low,E
2023-12-06 07:53:12,2023-12-06 07:55:09,IP Address,172.58.121.101,100,117,True,2023-12-06 07:55:10,R_3jYUmLJflXpvhqe,,,,,42.4638,-83.1015,anonymous,EN,I agree to participate.,60b7c559803665ec56ca8b2c,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),50,Female,White or Caucasian,"Some college, but no degree",,60b7c559803665ec56ca8b2c,6559147a65618b0217721344,3,5,Female,Low,628e0063fa56e316da2a71cb,7,4,Male,High,59048309c4ef1300011b1085,3,4,Female,Low,57ab3f8321e5a50001562cd3,3,5,Male,Low,5bdfb648484288000130dad0,2,4,Male,Low,655ff28a070d42d4bc67f4c9,9,8,Male,High,614e2b2bd900d5f91096ac12,9,10,Male,High,56d39b96da2aaa000dab6178,6,8,Male,Low,628f572a2d1304a34b9e1a37,2,3,Male,Low,605ff0746397c26c436b88af,7,4,Female,High,None
2023-12-06 07:52:45,2023-12-06 07:55:27,IP Address,47.5.130.150,100,161,True,2023-12-06 07:55:28,R_Apm4Bz3fX1Bbitr,,,,,33.454,-84.1534,anonymous,EN,I agree to participate.,5865ecf6a7f6480001ed9791,Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),41,Male,White or Caucasian,"Some college, but no degree",,5865ecf6a7f6480001ed9791,63e534e8ae837950bc60d88b,4,4,Male,Low,654837a00511efc35646b9ca,9,10,Male,High,5e27868c5cbbcc0b3599574b,4,8,Male,Low,646774e0f86825ab62c37581,6,8,Male,High,654b78eb297a98723e6247cb,6,7,Male,Low,62728f0c68b9ecf571a2dbd4,2,3,Male,Low,615deb85c655c2768d2b5caa,3,4,Male,Low,614f3a020b0f8d857c3d5cad,5,9,Female,Low,63d808ea16057197cc58cf6d,8,9,Male,Low,654e3c8cc3afc7374425fe78,2,7,Male,Low,None
2023-12-06 07:53:45,2023-12-06 07:55:36,IP Address,128.163.8.38,100,110,True,2023-12-06 07:55:36,R_1lg8v3EIjxjisSk,,,,,38.0012,-84.5325,anonymous,EN,I agree to participate.,5f4da28cb7e32703261c4978,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),24,Female,Asian,Bachelor’s degree,,5f4da28cb7e32703261c4978,61084cf97f6981fb1f90683e,4,7,Female,Low,651af447dcee6525fe0ac08f,3,4,Female,Low,5e06f13e39bcde0a29c39a13,2,3,Female,High,59048309c4ef1300011b1085,3,4,Female,Low,614e7ad7ff5a0d785d5e550a,10,9,Male,High,641640ace28d2bb30c45c595,9,9,Male,Low,6548f960db60a00d76e92695,4,5,Male,Low,5c0fcccc1f6f150001487111,1,4,Female,High,6517faa30cadd3291661b119,9,8,Male,Low,5fefefa4c9707d3516361c9c,6,3,Female,Low,E
